gtin;description;price;url;picture
7892509115674;Samsung Smart TV 58'' Crystal UHD 58TU7020 4K 2020, Wi-fi Borda Infinita Controle Remoto Único Visual Livre de Cabos com Bluetooth e Processador Crystal 4K;3.199,99;https://www.americanas.com.br/produto/2031916960?pfm_carac=TV&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7898620271039;"Smart Tv Philips 58"" 4k Uhd Hdr10+ Dolby Vision Dolby Atmos Bluetooth Wifi 3 Hdmi 2 Usb - Prata Bordas Ultrafinas";3.282,06;https://www.americanas.com.br/produto/1733248249?pfm_carac=TV&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7891356090547;"TV LED 32"" Philco Ptv32f10d HD com Receptor de Sinal de Tv Digital Integrado 2 HDMI 1 USB";999,99;https://www.americanas.com.br/produto/2219766721?pfm_carac=TV&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7899968301013;Smart TV Led 55” Tcl P715 4K Android UHD HDR com Wi-Fi e Bluetooth Integrados, Comando de voz à distância, Google Assistant;2.881,34;https://www.americanas.com.br/produto/2120881316?pfm_carac=TV&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7899968301020;Smart TV Led 65” Tcl P715 4K Android UHD HDR com Wi-Fi e Bluetooth Integrados, Comando de voz à distância, Google Assistant;3.752,49;https://www.americanas.com.br/produto/2120880639?pfm_carac=TV&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7892509113571;Smart TV 55'' Samsung QLED 4K 55Q70T, Pontos Quânticos, HDR, Borda Infinita, Alexa built in, Modo Ambiente 3.0, Controle Único, Visual Livre de Cabos;4.599,99;https://www.americanas.com.br/produto/1650696871?pfm_carac=TV&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7892509114219;"Samsung Smart TV 65"" Crystal LH65BETHVGGXZD 4K HDR 2 HDMI 1 USB";4.139,99;https://www.americanas.com.br/produto/2120881181?pfm_carac=TV&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299913624;"Smart TV 65"" LG 65UN7310 4K UHD 3HDMI 2 USB Wi-Fi Inteligência Artificial Thinq Ai Google Assistente";3.589,99;https://www.americanas.com.br/produto/1803891126?pfm_carac=TV&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7891356086595;TV LED 39'' Philco PTV39G50D Resolução HD e Recepção Digital - Preto;1.149,99;https://www.americanas.com.br/produto/1695817631?pfm_carac=TV&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7891356066870;"TV LED 24"" Philco PH24N91D HD com Conversor Digital 1 HDMI 1 USB";699,99;https://www.americanas.com.br/produto/132508914?pfm_carac=TV&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
